"Time (s) Run #1";"Sound Intensity, Ch B (V) Run #1";"Time (s) Run #2";"Sound Intensity, Ch B (V) Run #2";"Time (s) Run #3";"Sound Intensity, Ch B (V) Run #3";"Time (s) Run #4";"Sound Intensity, Ch B (V) Run #4"
6,779;0,163;6,779;-0,132;6,779;-0,039;6,779;-0,136
6,779;-0,169;6,779;0,138;6,779;0,048;6,779;0,041
6,779;0,117;6,779;-0,080;6,779;-0,048;6,779;0,073
6,779;-0,010;6,779;0,005;6,779;0,027;6,779;-0,156
6,779;-0,085;6,779;0,088;6,779;0,007;6,779;0,185
6,780;0,164;6,780;-0,132;6,780;-0,038;6,780;-0,133
6,780;-0,168;6,780;0,137;6,780;0,048;6,780;0,041
6,780;0,117;6,780;-0,076;6,780;-0,047;6,780;0,073
6,780;-0,010;6,780;0,004;6,780;0,025;6,780;-0,155
6,780;-0,086;6,780;0,088;6,780;0,004;6,780;0,186
6,781;0,166;6,781;-0,135;6,781;-0,036;6,781;-0,133
6,781;-0,169;6,781;0,139;6,781;0,050;6,781;0,042
6,781;0,116;6,781;-0,078;6,781;-0,047;6,781;0,077
6,781;-0,011;6,781;0,005;6,781;0,026;6,781;-0,154
6,781;-0,087;6,781;0,088;6,781;0,007;6,781;0,186
6,782;0,161;6,782;-0,133;6,782;-0,037;6,782;-0,132
6,782;-0,165;6,782;0,137;6,782;0,047;6,782;0,040
6,782;0,117;6,782;-0,081;6,782;-0,050;6,782;0,076
6,782;-0,015;6,782;0,008;6,782;0,029;6,782;-0,153
6,782;-0,092;6,782;0,090;6,782;0,007;6,782;0,184
6,783;0,161;6,783;-0,131;6,783;-0,037;6,783;-0,135
6,783;-0,172;6,783;0,134;6,783;0,051;6,783;0,044
6,783;0,110;6,783;-0,079;6,783;-0,046;6,783;0,075
6,783;-0,010;6,783;-3,784E-4;6,783;0,028;6,783;-0,152
6,783;-0,089;6,783;0,085;6,783;0,007;6,783;0,181
6,784;0,163;6,784;-0,131;6,784;-0,033;6,784;-0,132
6,784;-0,170;6,784;0,135;6,784;0,055;6,784;0,043
6,784;0,114;6,784;-0,081;6,784;-0,045;6,784;0,078
6,784;-0,016;6,784;5,981E-4;6,784;0,028;6,784;-0,154
6,784;-0,091;6,784;0,085;6,784;0,010;6,784;0,187
6,785;0,163;6,785;-0,132;6,785;-0,036;6,785;-0,133
6,785;-0,173;6,785;0,135;6,785;0,054;6,785;0,046
6,785;0,118;6,785;-0,082;6,785;-0,046;6,785;0,077
6,785;-0,015;6,785;0,002;6,785;0,028;6,785;-0,152
6,785;-0,090;6,785;0,089;6,785;0,010;6,785;0,186
6,786;0,167;6,786;-0,131;6,786;-0,034;6,786;-0,134
6,786;-0,168;6,786;0,140;6,786;0,052;6,786;0,051
6,786;0,115;6,786;-0,079;6,786;-0,041;6,786;0,080
6,786;-0,010;6,786;0,002;6,786;0,028;6,786;-0,150
6,786;-0,090;6,786;0,088;6,786;0,009;6,786;0,191
6,787;0,166;6,787;-0,135;6,787;-0,030;6,787;-0,132
6,787;-0,166;6,787;0,139;6,787;0,054;6,787;0,047
6,787;0,115;6,787;-0,076;6,787;-0,049;6,787;0,076
6,787;-0,011;6,787;0,004;6,787;0,033;6,787;-0,147
6,787;-0,086;6,787;0,088;6,787;0,012;6,787;0,184
6,788;0,165;6,788;-0,132;6,788;-0,034;6,788;-0,135
6,788;-0,167;6,788;0,139;6,788;0,055;6,788;0,046
6,788;0,118;6,788;-0,080;6,788;-0,048;6,788;0,074
6,788;-0,008;6,788;0,004;6,788;0,027;6,788;-0,152
6,788;-0,086;6,788;0,089;6,788;0,012;6,788;0,185
6,789;0,168;6,789;-0,131;6,789;-0,035;6,789;-0,139
6,789;-0,167;6,789;0,136;6,789;0,055;6,789;0,042
6,789;0,116;6,789;-0,083;6,789;-0,046;6,789;0,073
6,789;-0,010;6,789;-8,667E-4;6,789;0,027;6,789;-0,160
6,789;-0,086;6,789;0,089;6,789;0,009;6,789;0,187
6,790;0,168;6,790;-0,132;6,790;-0,032;6,790;-0,136
6,790;-0,167;6,790;0,136;6,790;0,054;6,790;0,045
6,790;0,115;6,790;-0,081;6,790;-0,043;6,790;0,074
6,790;-0,008;6,790;-0,004;6,790;0,031;6,790;-0,155
6,790;-0,090;6,790;0,088;6,790;0,009;6,790;0,179
6,791;0,163;6,791;-0,132;6,791;-0,033;6,791;-0,135
6,791;-0,173;6,791;0,140;6,791;0,053;6,791;0,044
6,791;0,116;6,791;-0,081;6,791;-0,048;6,791;0,073
6,791;-0,012;6,791;8,423E-4;6,791;0,029;6,791;-0,153
6,791;-0,092;6,791;0,087;6,791;0,007;6,791;0,184
6,792;0,161;6,792;-0,134;6,792;-0,033;6,792;-0,135
6,792;-0,171;6,792;0,135;6,792;0,053;6,792;0,046
6,792;0,119;6,792;-0,079;6,792;-0,046;6,792;0,076
6,792;-0,015;6,792;5,981E-4;6,792;0,031;6,792;-0,156
6,792;-0,090;6,792;0,085;6,792;0,009;6,792;0,184
6,793;0,162;6,793;-0,136;6,793;-0,033;6,793;-0,136
6,793;-0,169;6,793;0,132;6,793;0,055;6,793;0,048
6,793;0,114;6,793;-0,079;6,793;-0,044;6,793;0,073
6,793;-0,011;6,793;-0,002;6,793;0,033;6,793;-0,152
6,793;-0,094;6,793;0,084;6,793;0,012;6,793;0,187
6,794;0,164;6,794;-0,136;6,794;-0,035;6,794;-0,135
6,794;-0,170;6,794;0,132;6,794;0,056;6,794;0,043
6,794;0,113;6,794;-0,080;6,794;-0,046;6,794;0,073
6,794;-0,012;6,794;-0,002;6,794;0,026;6,794;-0,157
6,794;-0,089;6,794;0,088;6,794;0,009;6,794;0,184
6,795;0,166;6,795;-0,129;6,795;-0,035;6,795;-0,135
6,795;-0,170;6,795;0,136;6,795;0,054;6,795;0,038
6,795;0,117;6,795;-0,081;6,795;-0,047;6,795;0,071
6,795;-0,013;6,795;-0,002;6,795;0,029;6,795;-0,157
6,795;-0,092;6,795;0,088;6,795;0,009;6,795;0,177
6,796;0,167;6,796;-0,134;6,796;-0,034;6,796;-0,138
6,796;-0,171;6,796;0,136;6,796;0,056;6,796;0,041
6,796;0,117;6,796;-0,079;6,796;-0,047;6,796;0,069
6,796;-0,012;6,796;7,202E-4;6,796;0,026;6,796;-0,159
6,796;-0,087;6,796;0,090;6,796;0,010;6,796;0,180
6,797;0,168;6,797;-0,131;6,797;-0,037;6,797;-0,135
6,797;-0,167;6,797;0,136;6,797;0,054;6,797;0,039
6,797;0,116;6,797;-0,074;6,797;-0,049;6,797;0,074
6,797;-0,009;6,797;0,001;6,797;0,027;6,797;-0,160
6,797;-0,090;6,797;0,089;6,797;0,009;6,797;0,179
6,798;0,170;6,798;-0,127;6,798;-0,037;6,798;-0,138
6,798;-0,166;6,798;0,138;6,798;0,054;6,798;0,042
6,798;0,115;6,798;-0,076;6,798;-0,043;6,798;0,073
6,798;-0,010;6,798;0,002;6,798;0,030;6,798;-0,157
6,798;-0,094;6,798;0,090;6,798;0,006;6,798;0,183
6,799;0,166;6,799;-0,130;6,799;-0,034;6,799;-0,138
6,799;-0,170;6,799;0,137;6,799;0,054;6,799;0,039
6,799;0,115;6,799;-0,076;6,799;-0,043;6,799;0,072
6,799;-0,015;6,799;0,004;6,799;0,029;6,799;-0,156
6,799;-0,091;6,799;0,092;6,799;0,011;6,799;0,180
6,800;0,163;6,800;-0,126;6,800;-0,036;6,800;-0,138
6,800;-0,173;6,800;0,139;6,800;0,053;6,800;0,034
6,800;0,111;6,800;-0,077;6,800;-0,043;6,800;0,072
6,800;-0,011;6,800;-0,001;6,800;0,029;6,800;-0,161
6,800;-0,093;6,800;0,086;6,800;0,008;6,800;0,179
6,801;0,165;6,801;-0,128;6,801;-0,033;6,801;-0,136
6,801;-0,170;6,801;0,134;6,801;0,056;6,801;0,037
6,801;0,114;6,801;-0,079;6,801;-0,042;6,801;0,075
6,801;-0,013;6,801;0,003;6,801;0,030;6,801;-0,160
6,801;-0,093;6,801;0,086;6,801;0,008;6,801;0,178
6,802;0,165;6,802;-0,132;6,802;-0,032;6,802;-0,134
6,802;-0,166;6,802;0,133;6,802;0,056;6,802;0,041
6,802;0,114;6,802;-0,079;6,802;-0,044;6,802;0,071
6,802;-0,011;6,802;-5,005E-4;6,802;0,027;6,802;-0,156
6,802;-0,092;6,802;0,090;6,802;0,005;6,802;0,179
6,803;0,167;6,803;-0,133;6,803;-0,035;6,803;-0,136
6,803;-0,165;6,803;0,136;6,803;0,051;6,803;0,040
6,803;0,117;6,803;-0,080;6,803;-0,045;6,803;0,076
6,803;-0,013;6,803;-6,226E-4;6,803;0,031;6,803;-0,156
6,803;-0,089;6,803;0,088;6,803;0,009;6,803;0,180
6,804;0,166;6,804;-0,137;6,804;-0,034;6,804;-0,131
6,804;-0,169;6,804;0,134;6,804;0,055;6,804;0,039
6,804;0,117;6,804;-0,082;6,804;-0,045;6,804;0,077
6,804;-0,007;6,804;-5,005E-4;6,804;0,025;6,804;-0,154
6,804;-0,088;6,804;0,086;6,804;0,008;6,804;0,183
6,805;0,166;6,805;-0,135;6,805;-0,035;6,805;-0,133
6,805;-0,169;6,805;0,131;6,805;0,060;6,805;0,043
6,805;0,114;6,805;-0,081;6,805;-0,045;6,805;0,076
6,805;-0,009;6,805;0,003;6,805;0,024;6,805;-0,152
6,805;-0,090;6,805;0,087;6,805;0,011;6,805;0,182
6,806;0,168;6,806;-0,134;6,806;-0,039;6,806;-0,139
6,806;-0,164;6,806;0,135;6,806;0,055;6,806;0,041
6,806;0,115;6,806;-0,076;6,806;-0,049;6,806;0,072
6,806;-0,007;6,806;-6,226E-4;6,806;0,028;6,806;-0,158
6,806;-0,088;6,806;0,087;6,806;0,007;6,806;0,183
6,807;0,167;6,807;-0,133;6,807;-0,036;6,807;-0,140
6,807;-0,164;6,807;0,130;6,807;0,051;6,807;0,038
6,807;0,120;6,807;-0,082;6,807;-0,046;6,807;0,072
6,807;-0,008;6,807;-0,002;6,807;0,023;6,807;-0,155
6,807;-0,089;6,807;0,090;6,807;0,008;6,807;0,182
6,808;0,167;6,808;-0,133;6,808;-0,037;6,808;-0,136
6,808;-0,170;6,808;0,132;6,808;0,049;6,808;0,043
6,808;0,116;6,808;-0,081;6,808;-0,047;6,808;0,073
6,808;-0,009;6,808;-0,004;6,808;0,024;6,808;-0,157
6,808;-0,088;6,808;0,088;6,808;0,004;6,808;0,180
6,809;0,168;6,809;-0,138;6,809;-0,037;6,809;-0,137
6,809;-0,169;6,809;0,137;6,809;0,050;6,809;0,040
6,809;0,118;6,809;-0,079;6,809;-0,052;6,809;0,072
6,809;-0,007;6,809;-0,004;6,809;0,024;6,809;-0,157
6,809;-0,085;6,809;0,086;6,809;0,005;6,809;0,180
6,810;0,165;6,810;-0,134;6,810;-0,039;6,810;-0,138
6,810;-0,165;6,810;0,133;6,810;0,051;6,810;0,038
6,810;0,118;6,810;-0,079;6,810;-0,046;6,810;0,074
6,810;-0,007;6,810;-6,226E-4;6,810;0,027;6,810;-0,155
6,810;-0,089;6,810;0,088;6,810;0,006;6,810;0,183
6,811;0,167;6,811;-0,136;6,811;-0,036;6,811;-0,137
6,811;-0,168;6,811;0,131;6,811;0,051;6,811;0,043
6,811;0,118;6,811;-0,080;6,811;-0,050;6,811;0,074
6,811;-0,010;6,811;-0,008;6,811;0,028;6,811;-0,155
6,811;-0,094;6,811;0,089;6,811;0,007;6,811;0,183
6,812;0,164;6,812;-0,134;6,812;-0,038;6,812;-0,134
6,812;-0,173;6,812;0,132;6,812;0,049;6,812;0,040
6,812;0,109;6,812;-0,079;6,812;-0,049;6,812;0,073
6,812;-0,014;6,812;-0,004;6,812;0,027;6,812;-0,154
6,812;-0,089;6,812;0,084;6,812;0,005;6,812;0,184
6,813;0,166;6,813;-0,135;6,813;-0,036;6,813;-0,135
6,813;-0,169;6,813;0,134;6,813;0,050;6,813;0,039
6,813;0,113;6,813;-0,080;6,813;-0,045;6,813;0,077
6,813;-0,012;6,813;-0,006;6,813;0,026;6,813;-0,155
6,813;-0,092;6,813;0,087;6,813;0,007;6,813;0,182
6,814;0,165;6,814;-0,136;6,814;-0,038;6,814;-0,132
6,814;-0,167;6,814;0,131;6,814;0,060;6,814;0,038
6,814;0,117;6,814;-0,079;6,814;-0,046;6,814;0,076
6,814;-0,011;6,814;-0,005;6,814;0,027;6,814;-0,157
6,814;-0,094;6,814;0,086;6,814;0,010;6,814;0,183
6,815;0,164;6,815;-0,136;6,815;-0,038;6,815;-0,133
6,815;-0,168;6,815;0,130;6,815;0,056;6,815;0,042
6,815;0,111;6,815;-0,077;6,815;-0,048;6,815;0,079
6,815;-0,008;6,815;-0,004;6,815;0,027;6,815;-0,157
6,815;-0,098;6,815;0,085;6,815;0,011;6,815;0,183
6,816;0,164;6,816;-0,134;6,816;-0,035;6,816;-0,134
6,816;-0,167;6,816;0,134;6,816;0,051;6,816;0,042
6,816;0,112;6,816;-0,078;6,816;-0,046;6,816;0,078
6,816;-0,010;6,816;-0,003;6,816;0,028;6,816;-0,155
6,816;-0,095;6,816;0,088;6,816;0,004;6,816;0,182
6,817;0,166;6,817;-0,136;6,817;-0,036;6,817;-0,132
6,817;-0,168;6,817;0,135;6,817;0,054;6,817;0,042
6,817;0,116;6,817;-0,078;6,817;-0,047;6,817;0,079
6,817;-0,010;6,817;-0,004;6,817;0,025;6,817;-0,156
6,817;-0,090;6,817;0,088;6,817;0,009;6,817;0,182
6,818;0,167;6,818;-0,134;6,818;-0,036;6,818;-0,133
6,818;-0,165;6,818;0,135;6,818;0,054;6,818;0,036
6,818;0,111;6,818;-0,080;6,818;-0,045;6,818;0,078
6,818;-0,009;6,818;-0,005;6,818;0,027;6,818;-0,155
6,818;-0,096;6,818;0,087;6,818;0,011;6,818;0,178
6,819;0,163;6,819;-0,134;6,819;-0,033;6,819;-0,136
6,819;-0,168;6,819;0,133;6,819;0,052;6,819;0,036
6,819;0,113;6,819;-0,077;6,819;-0,048;6,819;0,074
6,819;-0,007;6,819;-0,003;6,819;0,027;6,819;-0,158
6,819;-0,097;6,819;0,092;6,819;0,009;6,819;0,178
6,820;0,163;6,820;-0,131;6,820;-0,038;6,820;-0,138
6,820;-0,175;6,820;0,135;6,820;0,051;6,820;0,036
6,820;0,109;6,820;-0,078;6,820;-0,044;6,820;0,074
6,820;-0,011;6,820;-0,003;6,820;0,028;6,820;-0,155
6,820;-0,093;6,820;0,087;6,820;0,011;6,820;0,180
6,821;0,163;6,821;-0,135;6,821;-0,033;6,821;-0,139
6,821;-0,169;6,821;0,137;6,821;0,056;6,821;0,037
6,821;0,113;6,821;-0,076;6,821;-0,043;6,821;0,073
6,821;-0,013;6,821;-8,667E-4;6,821;0,024;6,821;-0,157
6,821;-0,093;6,821;0,086;6,821;0,007;6,821;0,181
6,822;0,164;6,822;-0,139;6,822;-0,036;6,822;-0,137
6,822;-0,171;6,822;0,131;6,822;0,051;6,822;0,037
6,822;0,116;6,822;-0,078;6,822;-0,045;6,822;0,078
6,822;-0,007;6,822;-0,007;6,822;0,026;6,822;-0,158
6,822;-0,093;6,822;0,088;6,822;0,011;6,822;0,186
6,823;0,165;6,823;-0,136;6,823;-0,037;6,823;-0,135
6,823;-0,167;6,823;0,133;6,823;0,057;6,823;0,035
6,823;0,113;6,823;-0,081;6,823;-0,049;6,823;0,077
6,823;-0,009;6,823;-0,005;6,823;0,027;6,823;-0,155
6,823;-0,092;6,823;0,087;6,823;0,012;6,823;0,184
6,824;0,163;6,824;-0,136;6,824;-0,035;6,824;-0,132
6,824;-0,171;6,824;0,134;6,824;0,052;6,824;0,038
6,824;0,110;6,824;-0,076;6,824;-0,045;6,824;0,075
6,824;-0,007;6,824;-6,226E-4;6,824;0,029;6,824;-0,157
6,824;-0,097;6,824;0,088;6,824;0,012;6,824;0,186
6,825;0,159;6,825;-0,131;6,825;-0,033;6,825;-0,132
6,825;-0,168;6,825;0,135;6,825;0,054;6,825;0,040
6,825;0,115;6,825;-0,081;6,825;-0,045;6,825;0,079
6,825;-0,007;6,825;-0,008;6,825;0,030;6,825;-0,153
6,825;-0,092;6,825;0,085;6,825;0,009;6,825;0,183
6,826;0,163;6,826;-0,132;6,826;-0,036;6,826;-0,129
6,826;-0,168;6,826;0,134;6,826;0,056;6,826;0,041
6,826;0,116;6,826;-0,082;6,826;-0,045;6,826;0,079
6,826;-0,006;6,826;-0,003;6,826;0,030;6,826;-0,155
6,826;-0,090;6,826;0,091;6,826;0,011;6,826;0,183
6,827;0,169;6,827;-0,135;6,827;-0,032;6,827;-0,131
6,827;-0,166;6,827;0,136;6,827;0,057;6,827;0,041
6,827;0,114;6,827;-0,080;6,827;-0,044;6,827;0,078
6,827;-0,009;6,827;-0,002;6,827;0,028;6,827;-0,152
6,827;-0,095;6,827;0,088;6,827;0,011;6,827;0,185
6,828;0,165;6,828;-0,137;6,828;-0,031;6,828;-0,129
6,828;-0,165;6,828;0,134;6,828;0,056;6,828;0,038
6,828;0,115;6,828;-0,077;6,828;-0,042;6,828;0,078
6,828;-0,009;6,828;-0,003;6,828;0,028;6,828;-0,156
6,828;-0,092;6,828;0,090;6,828;0,010;6,828;0,185
6,829;0,164;6,829;-0,135;6,829;-0,035;6,829;-0,130
6,829;-0,170;6,829;0,135;6,829;0,053;6,829;0,040
6,829;0,115;6,829;-0,074;6,829;-0,049;6,829;0,079
6,829;-0,008;6,829;-2,563E-4;6,829;0,028;6,829;-0,155
6,829;-0,093;6,829;0,089;6,829;0,010;6,829;0,184
6,830;0,170;6,830;-0,135;6,830;-0,035;6,830;-0,132
6,830;-0,165;6,830;0,138;6,830;0,053;6,830;0,039
6,830;0,113;6,830;-0,075;6,830;-0,043;6,830;0,075
6,830;-0,002;6,830;-0,002;6,830;0,030;6,830;-0,155
6,830;-0,092;6,830;0,090;6,830;0,009;6,830;0,183
6,831;0,165;6,831;-0,135;6,831;-0,034;6,831;-0,132
6,831;-0,167;6,831;0,137;6,831;0,050;6,831;0,044
6,831;0,117;6,831;-0,079;6,831;-0,046;6,831;0,081
6,831;-0,008;6,831;-0,004;6,831;0,032;6,831;-0,154
6,831;-0,094;6,831;0,087;6,831;0,011;6,831;0,190
6,832;0,169;6,832;-0,136;6,832;-0,034;6,832;-0,130
6,832;-0,163;6,832;0,131;6,832;0,056;6,832;0,041
6,832;0,112;6,832;-0,079;6,832;-0,046;6,832;0,078
6,832;-0,008;6,832;-0,007;6,832;0,029;6,832;-0,151
6,832;-0,094;6,832;0,093;6,832;0,013;6,832;0,187
6,833;0,165;6,833;-0,134;6,833;-0,029;6,833;-0,133
6,833;-0,168;6,833;0,134;6,833;0,055;6,833;0,037
6,833;0,108;6,833;-0,077;6,833;-0,044;6,833;0,079
6,833;-0,009;6,833;-0,002;6,833;0,026;6,833;-0,153
6,833;-0,095;6,833;0,089;6,833;0,011;6,833;0,185
6,834;0,168;6,834;-0,135;6,834;-0,038;6,834;-0,133
6,834;-0,167;6,834;0,137;6,834;0,056;6,834;0,042
6,834;0,110;6,834;-0,075;6,834;-0,046;6,834;0,077
6,834;-0,012;6,834;-2,563E-4;6,834;0,027;6,834;-0,150
6,834;-0,097;6,834;0,092;6,834;0,008;6,834;0,184
6,835;0,166;6,835;-0,138;6,835;-0,034;6,835;-0,135
6,835;-0,170;6,835;0,131;6,835;0,056;6,835;0,044
6,835;0,114;6,835;-0,077;6,835;-0,049;6,835;0,082
6,835;-0,009;6,835;-0,005;6,835;0,028;6,835;-0,153
6,835;-0,091;6,835;0,092;6,835;0,012;6,835;0,185
6,836;0,166;6,836;-0,129;6,836;-0,040;6,836;-0,130
6,836;-0,166;6,836;0,137;6,836;0,056;6,836;0,038
6,836;0,113;6,836;-0,072;6,836;-0,044;6,836;0,079
6,836;-0,007;6,836;1,099E-4;6,836;0,028;6,836;-0,158
6,836;-0,094;6,836;0,093;6,836;0,011;6,836;0,184
6,837;0,172;6,837;-0,131;6,837;-0,032;6,837;-0,133
6,837;-0,162;6,837;0,134;6,837;0,056;6,837;0,038
6,837;0,115;6,837;-0,075;6,837;-0,045;6,837;0,075
6,837;-0,005;6,837;-3,784E-4;6,837;0,028;6,837;-0,157
6,837;-0,096;6,837;0,092;6,837;0,010;6,837;0,187
6,838;0,168;6,838;-0,134;6,838;-0,036;6,838;-0,132
6,838;-0,165;6,838;0,132;6,838;0,057;6,838;0,036
6,838;0,115;6,838;-0,076;6,838;-0,046;6,838;0,077
6,838;-0,005;6,838;-0,004;6,838;0,027;6,838;-0,154
6,838;-0,091;6,838;0,092;6,838;0,010;6,838;0,183
6,839;0,165;6,839;-0,132;6,839;-0,037;6,839;-0,129
6,839;-0,165;6,839;0,136;6,839;0,056;6,839;0,038
6,839;0,113;6,839;-0,071;6,839;-0,045;6,839;0,074
6,839;-0,003;6,839;-0,002;6,839;0,027;6,839;-0,161
6,839;-0,089;6,839;0,092;6,839;0,014;6,839;0,183
6,840;0,170;6,840;-0,130;6,840;-0,033;6,840;-0,132
6,840;-0,166;6,840;0,139;6,840;0,054;6,840;0,036
6,840;0,114;6,840;-0,074;6,840;-0,049;6,840;0,077
6,840;-0,008;6,840;-0,005;6,840;0,024;6,840;-0,157
6,840;-0,091;6,840;0,093;6,840;0,009;6,840;0,184
6,841;0,171;6,841;-0,130;6,841;-0,034;6,841;-0,134
6,841;-0,164;6,841;0,133;6,841;0,053;6,841;0,041
6,841;0,115;6,841;-0,074;6,841;-0,048;6,841;0,078
6,841;-0,004;6,841;-0,002;6,841;0,030;6,841;-0,155
6,841;-0,094;6,841;0,093;6,841;0,004;6,841;0,184
6,842;0,168;6,842;-0,133;6,842;-0,040;6,842;-0,132
6,842;-0,166;6,842;0,141;6,842;0,051;6,842;0,034
6,842;0,113;6,842;-0,072;6,842;-0,050;6,842;0,079
6,842;-0,007;6,842;0,001;6,842;0,024;6,842;-0,160
6,842;-0,094;6,842;0,096;6,842;0,007;6,842;0,182
6,843;0,162;6,843;-0,127;6,843;-0,038;6,843;-0,135
6,843;-0,166;6,843;0,137;6,843;0,055;6,843;0,034
6,843;0,115;6,843;-0,073;6,843;-0,049;6,843;0,073
6,843;-0,008;6,843;2,319E-4;6,843;0,028;6,843;-0,159
6,843;-0,094;6,843;0,094;6,843;0,010;6,843;0,181
6,844;0,166;6,844;-0,132;6,844;-0,037;6,844;-0,130
6,844;-0,167;6,844;0,138;6,844;0,054;6,844;0,034
6,844;0,112;6,844;-0,074;6,844;-0,045;6,844;0,080
6,844;-0,008;6,844;1,099E-4;6,844;0,029;6,844;-0,160
6,844;-0,096;6,844;0,087;6,844;0,011;6,844;0,185
6,845;0,166;6,845;-0,132;6,845;-0,034;6,845;-0,134
6,845;-0,165;6,845;0,134;6,845;0,056;6,845;0,036
6,845;0,117;6,845;-0,076;6,845;-0,045;6,845;0,079
6,845;-0,005;6,845;-0,003;6,845;0,032;6,845;-0,159
6,845;-0,093;6,845;0,089;6,845;0,010;6,845;0,184
6,846;0,169;6,846;-0,136;6,846;-0,034;6,846;-0,132
6,846;-0,167;6,846;0,134;6,846;0,057;6,846;0,035
6,846;0,113;6,846;-0,076;6,846;-0,043;6,846;0,075
6,846;-0,006;6,846;-0,003;6,846;0,029;6,846;-0,160
6,846;-0,091;6,846;0,090;6,846;0,009;6,846;0,180
6,847;0,169;6,847;-0,135;6,847;-0,033;6,847;-0,132
6,847;-0,165;6,847;0,138;6,847;0,058;6,847;0,038
6,847;0,114;6,847;-0,074;6,847;-0,046;6,847;0,079
6,847;-0,006;6,847;-0,003;6,847;0,030;6,847;-0,158
6,847;-0,095;6,847;0,089;6,847;0,010;6,847;0,183
6,848;0,166;6,848;-0,132;6,848;-0,035;6,848;-0,133
6,848;-0,170;6,848;0,137;6,848;0,056;6,848;0,034
6,848;0,114;6,848;-0,077;6,848;-0,045;6,848;0,076
6,848;-0,005;6,848;-0,005;6,848;0,029;6,848;-0,160
6,848;-0,094;6,848;0,093;6,848;0,013;6,848;0,179
6,849;0,166;6,849;-0,133;6,849;-0,031;6,849;-0,136
6,849;-0,167;6,849;0,134;6,849;0,056;6,849;0,036
6,849;0,114;6,849;-0,079;6,849;-0,042;6,849;0,075
6,849;-0,007;6,849;-0,006;6,849;0,025;6,849;-0,161
6,849;-0,096;6,849;0,088;6,849;0,011;6,849;0,185
6,850;0,167;6,850;-0,138;6,850;-0,034;6,850;-0,135
6,850;-0,168;6,850;0,135;6,850;0,057;6,850;0,034
6,850;0,108;6,850;-0,079;6,850;-0,043;6,850;0,077
6,850;-0,007;6,850;-0,004;6,850;0,029;6,850;-0,158
6,850;-0,100;6,850;0,087;6,850;0,011;6,850;0,183
6,851;0,167;6,851;-0,136;6,851;-0,034;6,851;-0,136
6,851;-0,170;6,851;0,132;6,851;0,055;6,851;0,034
6,851;0,113;6,851;-0,078;6,851;-0,043;6,851;0,076
6,851;-0,009;6,851;-0,006;6,851;0,029;6,851;-0,157
6,851;-0,094;6,851;0,090;6,851;0,010;6,851;0,186
6,852;0,166;6,852;-0,135;6,852;-0,035;6,852;-0,129
6,852;-0,169;6,852;0,132;6,852;0,056;6,852;0,037
6,852;0,117;6,852;-0,080;6,852;-0,045;6,852;0,079
6,852;-0,004;6,852;-0,005;6,852;0,029;6,852;-0,158
6,852;-0,094;6,852;0,090;6,852;0,009;6,852;0,182
6,853;0,168;6,853;-0,138;6,853;-0,039;6,853;-0,131
6,853;-0,165;6,853;0,132;6,853;0,060;6,853;0,039
6,853;0,115;6,853;-0,082;6,853;-0,047;6,853;0,077
6,853;-0,007;6,853;-0,008;6,853;0,026;6,853;-0,157
6,853;-0,094;6,853;0,082;6,853;0,009;6,853;0,181
6,854;0,170;6,854;-0,138;6,854;-0,037;6,854;-0,129
6,854;-0,166;6,854;0,129;6,854;0,055;6,854;0,038
6,854;0,114;6,854;-0,081;6,854;-0,051;6,854;0,078
6,854;-0,005;6,854;-0,009;6,854;0,026;6,854;-0,156
6,854;-0,096;6,854;0,090;6,854;0,008;6,854;0,179
6,855;0,165;6,855;-0,139;6,855;-0,038;6,855;-0,137
6,855;-0,166;6,855;0,131;6,855;0,057;6,855;0,035
6,855;0,106;6,855;-0,082;6,855;-0,049;6,855;0,076
6,855;-0,005;6,855;-0,011;6,855;0,028;6,855;-0,160
6,855;-0,094;6,855;0,088;6,855;0,006;6,855;0,182
6,856;0,166;6,856;-0,139;6,856;-0,032;6,856;-0,136
6,856;-0,164;6,856;0,130;6,856;0,057;6,856;0,036
6,856;0,112;6,856;-0,076;6,856;-0,046;6,856;0,075
6,856;-0,004;6,856;-0,013;6,856;0,027;6,856;-0,158
6,856;-0,094;6,856;0,090;6,856;0,012;6,856;0,180
6,857;0,169;6,857;-0,136;6,857;-0,032;6,857;-0,135
6,857;-0,163;6,857;0,131;6,857;0,053;6,857;0,034
6,857;0,114;6,857;-0,076;6,857;-0,048;6,857;0,078
6,857;-0,005;6,857;-0,006;6,857;0,027;6,857;-0,160
6,857;-0,092;6,857;0,087;6,857;0,007;6,857;0,183
6,858;0,168;6,858;-0,136;6,858;-0,035;6,858;-0,130
6,858;-0,163;6,858;0,130;6,858;0,056;6,858;0,036
6,858;0,113;6,858;-0,076;6,858;-0,051;6,858;0,079
6,858;-0,007;6,858;-0,012;6,858;0,026;6,858;-0,162
6,858;-0,094;6,858;0,086;6,858;0,005;6,858;0,181
6,859;0,170;6,859;-0,138;6,859;-0,039;6,859;-0,134
6,859;-0,165;6,859;0,133;6,859;0,050;6,859;0,036
6,859;0,112;6,859;-0,077;6,859;-0,051;6,859;0,078
6,859;-0,003;6,859;-0,004;6,859;0,024;6,859;-0,157
6,859;-0,095;6,859;0,090;6,859;0,009;6,859;0,185
6,860;0,168;6,860;-0,137;6,860;-0,041;6,860;-0,135
