"Time (s) Run #1";"Sound Intensity, Ch B (V) Run #1";"Time (s) Run #2";"Sound Intensity, Ch B (V) Run #2";"Time (s) Run #3";"Sound Intensity, Ch B (V) Run #3";"Time (s) Run #4";"Sound Intensity, Ch B (V) Run #4"
8,070;-0,135;8,070;0,005;8,070;0,014;8,070;0,159
8,070;0,067;8,070;-0,084;8,070;0,007;8,070;-0,202
8,071;0,041;8,071;0,145;8,071;-0,026;8,071;0,172
8,071;-0,119;8,071;-0,140;8,071;0,034;8,071;-0,072
8,071;0,160;8,071;0,090;8,071;-0,034;8,071;-0,053
8,071;-0,133;8,071;-8,667E-4;8,071;0,016;8,071;0,162
8,071;0,068;8,071;-0,083;8,071;0,006;8,071;-0,198
8,072;0,036;8,072;0,143;8,072;-0,023;8,072;0,169
8,072;-0,114;8,072;-0,140;8,072;0,035;8,072;-0,072
8,072;0,162;8,072;0,096;8,072;-0,029;8,072;-0,054
8,072;-0,133;8,072;0,002;8,072;0,016;8,072;0,158
8,072;0,065;8,072;-0,081;8,072;0,006;8,072;-0,203
8,073;0,037;8,073;0,141;8,073;-0,027;8,073;0,173
8,073;-0,121;8,073;-0,143;8,073;0,032;8,073;-0,068
8,073;0,162;8,073;0,094;8,073;-0,030;8,073;-0,054
8,073;-0,133;8,073;-6,226E-4;8,073;0,015;8,073;0,157
8,073;0,066;8,073;-0,081;8,073;0,003;8,073;-0,202
8,074;0,041;8,074;0,145;8,074;-0,025;8,074;0,174
8,074;-0,117;8,074;-0,146;8,074;0,038;8,074;-0,071
8,074;0,162;8,074;0,091;8,074;-0,028;8,074;-0,053
8,074;-0,133;8,074;5,981E-4;8,074;0,019;8,074;0,159
8,074;0,067;8,074;-0,082;8,074;0,004;8,074;-0,202
8,075;0,037;8,075;0,142;8,075;-0,026;8,075;0,170
8,075;-0,115;8,075;-0,142;8,075;0,035;8,075;-0,071
8,075;0,164;8,075;0,092;8,075;-0,029;8,075;-0,053
8,075;-0,131;8,075;-7,446E-4;8,075;0,017;8,075;0,156
8,075;0,069;8,075;-0,085;8,075;0,008;8,075;-0,202
8,076;0,038;8,076;0,148;8,076;-0,025;8,076;0,169
8,076;-0,116;8,076;-0,142;8,076;0,035;8,076;-0,073
8,076;0,165;8,076;0,090;8,076;-0,033;8,076;-0,056
8,076;-0,130;8,076;-5,005E-4;8,076;0,015;8,076;0,156
8,076;0,067;8,076;-0,085;8,076;0,010;8,076;-0,200
8,077;0,039;8,077;0,144;8,077;-0,023;8,077;0,169
8,077;-0,117;8,077;-0,139;8,077;0,039;8,077;-0,067
8,077;0,161;8,077;0,090;8,077;-0,026;8,077;-0,052
8,077;-0,130;8,077;-0,001;8,077;0,022;8,077;0,158
8,077;0,067;8,077;-0,084;8,077;0,011;8,077;-0,202
8,078;0,042;8,078;0,143;8,078;-0,026;8,078;0,170
8,078;-0,119;8,078;-0,139;8,078;0,038;8,078;-0,070
8,078;0,162;8,078;0,088;8,078;-0,029;8,078;-0,050
8,078;-0,128;8,078;3,540E-4;8,078;0,018;8,078;0,162
8,078;0,062;8,078;-0,084;8,078;0,010;8,078;-0,205
8,079;0,037;8,079;0,144;8,079;-0,023;8,079;0,167
8,079;-0,117;8,079;-0,141;8,079;0,039;8,079;-0,072
8,079;0,161;8,079;0,088;8,079;-0,033;8,079;-0,056
8,079;-0,132;8,079;-5,005E-4;8,079;0,018;8,079;0,157
8,079;0,062;8,079;-0,084;8,079;0,007;8,079;-0,203
8,080;0,039;8,080;0,142;8,080;-0,029;8,080;0,168
8,080;-0,115;8,080;-0,140;8,080;0,040;8,080;-0,071
8,080;0,164;8,080;0,091;8,080;-0,029;8,080;-0,056
8,080;-0,135;8,080;-0,001;8,080;0,020;8,080;0,156
8,080;0,065;8,080;-0,089;8,080;0,009;8,080;-0,202
8,081;0,039;8,081;0,142;8,081;-0,024;8,081;0,166
8,081;-0,114;8,081;-0,140;8,081;0,039;8,081;-0,069
8,081;0,163;8,081;0,088;8,081;-0,030;8,081;-0,056
8,081;-0,130;8,081;0,001;8,081;0,021;8,081;0,157
8,081;0,069;8,081;-0,081;8,081;0,007;8,081;-0,203
8,082;0,045;8,082;0,143;8,082;-0,025;8,082;0,167
8,082;-0,119;8,082;-0,141;8,082;0,041;8,082;-0,073
8,082;0,161;8,082;0,089;8,082;-0,033;8,082;-0,055
8,082;-0,133;8,082;0,001;8,082;0,018;8,082;0,161
8,082;0,062;8,082;-0,086;8,082;0,006;8,082;-0,202
8,083;0,042;8,083;0,141;8,083;-0,026;8,083;0,169
8,083;-0,117;8,083;-0,141;8,083;0,039;8,083;-0,069
8,083;0,159;8,083;0,090;8,083;-0,030;8,083;-0,050
8,083;-0,133;8,083;0,005;8,083;0,017;8,083;0,157
8,083;0,066;8,083;-0,084;8,083;0,009;8,083;-0,204
8,084;0,042;8,084;0,142;8,084;-0,025;8,084;0,171
8,084;-0,115;8,084;-0,139;8,084;0,040;8,084;-0,071
8,084;0,162;8,084;0,086;8,084;-0,028;8,084;-0,052
8,084;-0,134;8,084;-5,005E-4;8,084;0,019;8,084;0,161
8,084;0,062;8,084;-0,086;8,084;0,008;8,084;-0,202
8,085;0,036;8,085;0,143;8,085;-0,021;8,085;0,170
8,085;-0,118;8,085;-0,141;8,085;0,045;8,085;-0,070
8,085;0,156;8,085;0,089;8,085;-0,027;8,085;-0,051
8,085;-0,140;8,085;-7,446E-4;8,085;0,019;8,085;0,160
8,085;0,061;8,085;-0,088;8,085;0,011;8,085;-0,203
8,086;0,034;8,086;0,145;8,086;-0,023;8,086;0,166
8,086;-0,120;8,086;-0,142;8,086;0,038;8,086;-0,070
8,086;0,159;8,086;0,088;8,086;-0,030;8,086;-0,053
8,086;-0,133;8,086;-0,003;8,086;0,018;8,086;0,158
8,086;0,061;8,086;-0,086;8,086;0,008;8,086;-0,202
8,087;0,038;8,087;0,140;8,087;-0,022;8,087;0,165
8,087;-0,119;8,087;-0,142;8,087;0,039;8,087;-0,070
8,087;0,159;8,087;0,085;8,087;-0,028;8,087;-0,054
8,087;-0,135;8,087;3,540E-4;8,087;0,017;8,087;0,158
8,087;0,065;8,087;-0,087;8,087;0,010;8,087;-0,203
8,088;0,036;8,088;0,140;8,088;-0,023;8,088;0,167
8,088;-0,124;8,088;-0,140;8,088;0,041;8,088;-0,068
8,088;0,158;8,088;0,085;8,088;-0,028;8,088;-0,055
8,088;-0,137;8,088;-0,003;8,088;0,016;8,088;0,157
8,088;0,060;8,088;-0,090;8,088;0,007;8,088;-0,204
8,089;0,038;8,089;0,136;8,089;-0,022;8,089;0,167
8,089;-0,120;8,089;-0,145;8,089;0,041;8,089;-0,068
8,089;0,157;8,089;0,086;8,089;-0,033;8,089;-0,054
8,089;-0,134;8,089;-0,002;8,089;0,013;8,089;0,161
8,089;0,063;8,089;-0,088;8,089;0,007;8,089;-0,205
8,090;0,044;8,090;0,139;8,090;-0,026;8,090;0,166
8,090;-0,122;8,090;-0,143;8,090;0,042;8,090;-0,070
8,090;0,156;8,090;0,087;8,090;-0,030;8,090;-0,056
8,090;-0,133;8,090;-0,004;8,090;0,013;8,090;0,159
8,090;0,063;8,090;-0,090;8,090;0,008;8,090;-0,203
8,091;0,038;8,091;0,142;8,091;-0,027;8,091;0,171
8,091;-0,117;8,091;-0,143;8,091;0,041;8,091;-0,070
8,091;0,157;8,091;0,090;8,091;-0,027;8,091;-0,053
8,091;-0,135;8,091;-0,003;8,091;0,017;8,091;0,159
8,091;0,059;8,091;-0,085;8,091;0,009;8,091;-0,201
8,092;0,040;8,092;0,142;8,092;-0,026;8,092;0,165
8,092;-0,116;8,092;-0,144;8,092;0,041;8,092;-0,069
8,092;0,162;8,092;0,090;8,092;-0,034;8,092;-0,057
8,092;-0,132;8,092;-3,784E-4;8,092;0,020;8,092;0,160
8,092;0,064;8,092;-0,090;8,092;0,005;8,092;-0,203
8,093;0,039;8,093;0,140;8,093;-0,024;8,093;0,164
8,093;-0,116;8,093;-0,141;8,093;0,037;8,093;-0,069
8,093;0,163;8,093;0,089;8,093;-0,032;8,093;-0,058
8,093;-0,134;8,093;-0,001;8,093;0,017;8,093;0,159
8,093;0,063;8,093;-0,084;8,093;0,009;8,093;-0,202
8,094;0,041;8,094;0,144;8,094;-0,027;8,094;0,167
8,094;-0,115;8,094;-0,139;8,094;0,040;8,094;-0,071
8,094;0,161;8,094;0,093;8,094;-0,028;8,094;-0,050
8,094;-0,133;8,094;-0,001;8,094;0,015;8,094;0,165
8,094;0,063;8,094;-0,082;8,094;0,006;8,094;-0,203
8,095;0,041;8,095;0,143;8,095;-0,022;8,095;0,169
8,095;-0,120;8,095;-0,137;8,095;0,042;8,095;-0,065
8,095;0,162;8,095;0,089;8,095;-0,028;8,095;-0,053
8,095;-0,131;8,095;5,981E-4;8,095;0,016;8,095;0,165
8,095;0,065;8,095;-0,085;8,095;0,011;8,095;-0,198
8,096;0,039;8,096;0,141;8,096;-0,023;8,096;0,176
8,096;-0,118;8,096;-0,139;8,096;0,038;8,096;-0,069
8,096;0,158;8,096;0,096;8,096;-0,032;8,096;-0,050
8,096;-0,131;8,096;0,006;8,096;0,021;8,096;0,161
8,096;0,064;8,096;-0,080;8,096;0,007;8,096;-0,199
8,097;0,034;8,097;0,145;8,097;-0,028;8,097;0,172
8,097;-0,119;8,097;-0,139;8,097;0,040;8,097;-0,071
8,097;0,157;8,097;0,090;8,097;-0,032;8,097;-0,053
8,097;-0,134;8,097;0,002;8,097;0,017;8,097;0,162
8,097;0,062;8,097;-0,082;8,097;0,007;8,097;-0,195
8,098;0,037;8,098;0,150;8,098;-0,023;8,098;0,177
8,098;-0,123;8,098;-0,138;8,098;0,041;8,098;-0,063
8,098;0,156;8,098;0,093;8,098;-0,031;8,098;-0,051
8,098;-0,134;8,098;0,004;8,098;0,015;8,098;0,165
8,098;0,061;8,098;-0,085;8,098;0,010;8,098;-0,196
8,099;0,035;8,099;0,147;8,099;-0,026;8,099;0,174
8,099;-0,120;8,099;-0,139;8,099;0,037;8,099;-0,067
8,099;0,161;8,099;0,093;8,099;-0,032;8,099;-0,047
8,099;-0,133;8,099;0,001;8,099;0,015;8,099;0,163
8,099;0,060;8,099;-0,083;8,099;0,003;8,099;-0,200
8,100;0,040;8,100;0,147;8,100;-0,027;8,100;0,174
8,100;-0,118;8,100;-0,141;8,100;0,039;8,100;-0,065
8,100;0,160;8,100;0,091;8,100;-0,034;8,100;-0,051
8,100;-0,131;8,100;0,005;8,100;0,015;8,100;0,164
8,100;0,064;8,100;-0,084;8,100;0,007;8,100;-0,200
8,101;0,039;8,101;0,142;8,101;-0,029;8,101;0,175
8,101;-0,120;8,101;-0,141;8,101;0,039;8,101;-0,063
8,101;0,159;8,101;0,090;8,101;-0,035;8,101;-0,053
8,101;-0,132;8,101;0,004;8,101;0,016;8,101;0,163
8,101;0,065;8,101;-0,088;8,101;0,008;8,101;-0,197
8,102;0,041;8,102;0,144;8,102;-0,030;8,102;0,171
8,102;-0,120;8,102;-0,138;8,102;0,036;8,102;-0,067
8,102;0,158;8,102;0,091;8,102;-0,034;8,102;-0,051
8,102;-0,137;8,102;0,003;8,102;0,019;8,102;0,166
8,102;0,057;8,102;-0,086;8,102;0,003;8,102;-0,199
8,103;0,035;8,103;0,145;8,103;-0,028;8,103;0,173
8,103;-0,124;8,103;-0,135;8,103;0,041;8,103;-0,067
8,103;0,159;8,103;0,091;8,103;-0,032;8,103;-0,052
8,103;-0,135;8,103;0,003;8,103;0,017;8,103;0,165
8,103;0,056;8,103;-0,082;8,103;0,010;8,103;-0,197
8,104;0,032;8,104;0,145;8,104;-0,027;8,104;0,173
8,104;-0,125;8,104;-0,141;8,104;0,041;8,104;-0,065
8,104;0,159;8,104;0,089;8,104;-0,030;8,104;-0,050
8,104;-0,135;8,104;0,002;8,104;0,018;8,104;0,166
8,104;0,058;8,104;-0,081;8,104;0,010;8,104;-0,200
8,105;0,037;8,105;0,146;8,105;-0,024;8,105;0,174
8,105;-0,121;8,105;-0,137;8,105;0,041;8,105;-0,067
8,105;0,157;8,105;0,092;8,105;-0,028;8,105;-0,055
8,105;-0,139;8,105;0,005;8,105;0,018;8,105;0,162
8,105;0,058;8,105;-0,084;8,105;0,009;8,105;-0,202
8,106;0,038;8,106;0,149;8,106;-0,028;8,106;0,170
8,106;-0,123;8,106;-0,137;8,106;0,040;8,106;-0,066
8,106;0,157;8,106;0,090;8,106;-0,031;8,106;-0,054
8,106;-0,139;8,106;0,007;8,106;0,016;8,106;0,163
8,106;0,058;8,106;-0,082;8,106;0,011;8,106;-0,201
8,107;0,037;8,107;0,149;8,107;-0,024;8,107;0,173
8,107;-0,119;8,107;-0,136;8,107;0,038;8,107;-0,067
8,107;0,161;8,107;0,092;8,107;-0,027;8,107;-0,052
8,107;-0,135;8,107;0,008;8,107;0,018;8,107;0,162
8,107;0,058;8,107;-0,082;8,107;0,012;8,107;-0,201
8,108;0,039;8,108;0,145;8,108;-0,024;8,108;0,172
8,108;-0,120;8,108;-0,136;8,108;0,039;8,108;-0,066
8,108;0,156;8,108;0,090;8,108;-0,030;8,108;-0,056
8,108;-0,134;8,108;0,005;8,108;0,019;8,108;0,162
8,108;0,056;8,108;-0,085;8,108;0,014;8,108;-0,201
8,109;0,037;8,109;0,144;8,109;-0,027;8,109;0,171
8,109;-0,122;8,109;-0,135;8,109;0,041;8,109;-0,062
8,109;0,158;8,109;0,093;8,109;-0,033;8,109;-0,055
8,109;-0,132;8,109;0,004;8,109;0,019;8,109;0,159
8,109;0,060;8,109;-0,087;8,109;0,009;8,109;-0,201
8,110;0,038;8,110;0,144;8,110;-0,026;8,110;0,169
8,110;-0,120;8,110;-0,137;8,110;0,040;8,110;-0,068
8,110;0,160;8,110;0,091;8,110;-0,033;8,110;-0,058
8,110;-0,130;8,110;0,004;8,110;0,015;8,110;0,160
8,110;0,062;8,110;-0,084;8,110;0,008;8,110;-0,199
8,111;0,041;8,111;0,146;8,111;-0,024;8,111;0,168
8,111;-0,119;8,111;-0,138;8,111;0,042;8,111;-0,064
8,111;0,161;8,111;0,089;8,111;-0,035;8,111;-0,055
8,111;-0,130;8,111;0,001;8,111;0,015;8,111;0,160
8,111;0,059;8,111;-0,087;8,111;0,003;8,111;-0,202
8,112;0,042;8,112;0,145;8,112;-0,029;8,112;0,167
8,112;-0,119;8,112;-0,139;8,112;0,037;8,112;-0,066
8,112;0,157;8,112;0,090;8,112;-0,030;8,112;-0,056
8,112;-0,135;8,112;0,008;8,112;0,015;8,112;0,160
8,112;0,058;8,112;-0,086;8,112;0,005;8,112;-0,202
8,113;0,039;8,113;0,141;8,113;-0,027;8,113;0,166
8,113;-0,119;8,113;-0,141;8,113;0,035;8,113;-0,066
8,113;0,161;8,113;0,088;8,113;-0,033;8,113;-0,057
8,113;-0,135;8,113;0,003;8,113;0,015;8,113;0,163
8,113;0,060;8,113;-0,085;8,113;0,009;8,113;-0,204
8,114;0,040;8,114;0,145;8,114;-0,025;8,114;0,167
8,114;-0,115;8,114;-0,140;8,114;0,041;8,114;-0,064
8,114;0,163;8,114;0,087;8,114;-0,032;8,114;-0,061
8,114;-0,134;8,114;0,001;8,114;0,019;8,114;0,159
8,114;0,062;8,114;-0,085;8,114;0,010;8,114;-0,202
8,115;0,039;8,115;0,145;8,115;-0,027;8,115;0,170
8,115;-0,119;8,115;-0,138;8,115;0,037;8,115;-0,064
8,115;0,162;8,115;0,089;8,115;-0,035;8,115;-0,058
8,115;-0,129;8,115;0,006;8,115;0,016;8,115;0,162
8,115;0,060;8,115;-0,087;8,115;0,008;8,115;-0,201
8,116;0,039;8,116;0,144;8,116;-0,026;8,116;0,171
8,116;-0,119;8,116;-0,134;8,116;0,037;8,116;-0,067
8,116;0,159;8,116;0,092;8,116;-0,032;8,116;-0,058
8,116;-0,132;8,116;0,007;8,116;0,018;8,116;0,165
8,116;0,062;8,116;-0,082;8,116;0,006;8,116;-0,199
8,117;0,038;8,117;0,146;8,117;-0,030;8,117;0,167
8,117;-0,119;8,117;-0,138;8,117;0,038;8,117;-0,066
8,117;0,159;8,117;0,090;8,117;-0,033;8,117;-0,059
8,117;-0,133;8,117;0,004;8,117;0,019;8,117;0,161
8,117;0,063;8,117;-0,084;8,117;0,007;8,117;-0,201
8,118;0,038;8,118;0,146;8,118;-0,030;8,118;0,169
8,118;-0,122;8,118;-0,137;8,118;0,037;8,118;-0,065
8,118;0,157;8,118;0,093;8,118;-0,032;8,118;-0,055
8,118;-0,133;8,118;0,004;8,118;0,019;8,118;0,164
8,118;0,063;8,118;-0,084;8,118;0,009;8,118;-0,202
8,119;0,041;8,119;0,143;8,119;-0,027;8,119;0,167
8,119;-0,125;8,119;-0,138;8,119;0,038;8,119;-0,067
8,119;0,156;8,119;0,092;8,119;-0,032;8,119;-0,057
8,119;-0,132;8,119;0,005;8,119;0,021;8,119;0,163
8,119;0,062;8,119;-0,084;8,119;0,006;8,119;-0,202
8,120;0,039;8,120;0,142;8,120;-0,025;8,120;0,163
8,120;-0,119;8,120;-0,136;8,120;0,039;8,120;-0,069
8,120;0,162;8,120;0,087;8,120;-0,032;8,120;-0,057
8,120;-0,132;8,120;0,003;8,120;0,018;8,120;0,159
8,120;0,059;8,120;-0,087;8,120;0,009;8,120;-0,202
8,121;0,042;8,121;0,144;8,121;-0,027;8,121;0,164
8,121;-0,123;8,121;-0,140;8,121;0,040;8,121;-0,072
8,121;0,158;8,121;0,088;8,121;-0,033;8,121;-0,062
8,121;-0,131;8,121;4,761E-4;8,121;0,013;8,121;0,158
8,121;0,057;8,121;-0,084;8,121;0,008;8,121;-0,201
8,122;0,040;8,122;0,138;8,122;-0,028;8,122;0,164
8,122;-0,121;8,122;-0,139;8,122;0,041;8,122;-0,071
8,122;0,159;8,122;0,090;8,122;-0,033;8,122;-0,058
8,122;-0,131;8,122;0,002;8,122;0,019;8,122;0,160
8,122;0,060;8,122;-0,084;8,122;0,010;8,122;-0,205
8,123;0,042;8,123;0,144;8,123;-0,026;8,123;0,168
8,123;-0,120;8,123;-0,142;8,123;0,041;8,123;-0,068
8,123;0,159;8,123;0,084;8,123;-0,032;8,123;-0,055
8,123;-0,130;8,123;0,002;8,123;0,018;8,123;0,160
8,123;0,062;8,123;-0,091;8,123;0,012;8,123;-0,200
8,124;0,047;8,124;0,143;8,124;-0,025;8,124;0,168
8,124;-0,119;8,124;-0,140;8,124;0,042;8,124;-0,064
8,124;0,163;8,124;0,085;8,124;-0,031;8,124;-0,056
8,124;-0,128;8,124;0,004;8,124;0,020;8,124;0,162
8,124;0,060;8,124;-0,086;8,124;0,013;8,124;-0,204
8,125;0,040;8,125;0,142;8,125;-0,026;8,125;0,166
8,125;-0,119;8,125;-0,142;8,125;0,043;8,125;-0,066
8,125;0,162;8,125;0,087;8,125;-0,032;8,125;-0,056
8,125;-0,130;8,125;9,644E-4;8,125;0,020;8,125;0,162
8,125;0,061;8,125;-0,091;8,125;0,011;8,125;-0,202
8,126;0,040;8,126;0,144;8,126;-0,023;8,126;0,165
8,126;-0,120;8,126;-0,142;8,126;0,040;8,126;-0,066
8,126;0,158;8,126;0,085;8,126;-0,029;8,126;-0,058
8,126;-0,132;8,126;0,002;8,126;0,021;8,126;0,161
8,126;0,062;8,126;-0,091;8,126;0,013;8,126;-0,199
8,127;0,042;8,127;0,143;8,127;-0,028;8,127;0,161
8,127;-0,117;8,127;-0,141;8,127;0,042;8,127;-0,070
8,127;0,161;8,127;0,085;8,127;-0,034;8,127;-0,059
8,127;-0,128;8,127;0,003;8,127;0,023;8,127;0,161
8,127;0,062;8,127;-0,088;8,127;0,013;8,127;-0,203
8,128;0,045;8,128;0,143;8,128;-0,025;8,128;0,166
8,128;-0,121;8,128;-0,142;8,128;0,042;8,128;-0,062
8,128;0,158;8,128;0,085;8,128;-0,029;8,128;-0,058
8,128;-0,124;8,128;0,005;8,128;0,020;8,128;0,160
8,128;0,063;8,128;-0,087;8,128;0,012;8,128;-0,201
8,129;0,047;8,129;0,141;8,129;-0,023;8,129;0,165
8,129;-0,120;8,129;-0,142;8,129;0,043;8,129;-0,064
8,129;0,159;8,129;0,088;8,129;-0,037;8,129;-0,059
8,129;-0,131;8,129;0,005;8,129;0,019;8,129;0,162
8,129;0,058;8,129;-0,088;8,129;0,009;8,129;-0,202
8,130;0,048;8,130;0,143;8,130;-0,026;8,130;0,164
8,130;-0,122;8,130;-0,138;8,130;0,045;8,130;-0,064
8,130;0,160;8,130;0,086;8,130;-0,033;8,130;-0,059
8,130;-0,130;8,130;0,006;8,130;0,017;8,130;0,161
8,130;0,059;8,130;-0,088;8,130;0,010;8,130;-0,202
8,131;0,043;8,131;0,146;8,131;-0,025;8,131;0,165
8,131;-0,116;8,131;-0,138;8,131;0,042;8,131;-0,064
8,131;0,162;8,131;0,087;8,131;-0,028;8,131;-0,060
8,131;-0,126;8,131;0,004;8,131;0,015;8,131;0,161
8,131;0,059;8,131;-0,090;8,131;0,011;8,131;-0,200
8,132;0,043;8,132;0,141;8,132;-0,025;8,132;0,170
8,132;-0,120;8,132;-0,140;8,132;0,042;8,132;-0,063
8,132;0,163;8,132;0,083;8,132;-0,030;8,132;-0,058
8,132;-0,129;8,132;-5,005E-4;8,132;0,018;8,132;0,161
8,132;0,060;8,132;-0,090;8,132;0,006;8,132;-0,201
8,133;0,040;8,133;0,140;8,133;-0,027;8,133;0,164
8,133;-0,119;8,133;-0,143;8,133;0,036;8,133;-0,064
8,133;0,164;8,133;0,084;8,133;-0,034;8,133;-0,054
8,133;-0,127;8,133;-9,888E-4;8,133;0,016;8,133;0,165
8,133;0,063;8,133;-0,092;8,133;0,009;8,133;-0,197
8,134;0,045;8,134;0,138;8,134;-0,031;8,134;0,170
8,134;-0,116;8,134;-0,141;8,134;0,038;8,134;-0,063
8,134;0,160;8,134;0,089;8,134;-0,037;8,134;-0,058
8,134;-0,130;8,134;0,002;8,134;0,018;8,134;0,167
8,134;0,062;8,134;-0,091;8,134;0,009;8,134;-0,198
8,135;0,047;8,135;0,142;8,135;-0,027;8,135;0,169
8,135;-0,118;8,135;-0,139;8,135;0,041;8,135;-0,063
8,135;0,165;8,135;0,089;8,135;-0,027;8,135;-0,056
8,135;-0,131;8,135;0,002;8,135;0,020;8,135;0,162
8,135;0,057;8,135;-0,086;8,135;0,009;8,135;-0,202
8,136;0,042;8,136;0,142;8,136;-0,027;8,136;0,171
8,136;-0,119;8,136;-0,141;8,136;0,041;8,136;-0,062
8,136;0,158;8,136;0,088;8,136;-0,030;8,136;-0,059
8,136;-0,132;8,136;8,423E-4;8,136;0,016;8,136;0,164
8,136;0,059;8,136;-0,086;8,136;0,010;8,136;-0,199
8,137;0,040;8,137;0,145;8,137;-0,025;8,137;0,169
8,137;-0,120;8,137;-0,138;8,137;0,041;8,137;-0,060
8,137;0,156;8,137;0,087;8,137;-0,031;8,137;-0,055
8,137;-0,132;8,137;0,003;8,137;0,019;8,137;0,166
8,137;0,057;8,137;-0,087;8,137;0,010;8,137;-0,198
8,138;0,041;8,138;0,143;8,138;-0,026;8,138;0,171
8,138;-0,119;8,138;-0,138;8,138;0,044;8,138;-0,060
8,138;0,154;8,138;0,090;8,138;-0,030;8,138;-0,057
8,138;-0,135;8,138;0,004;8,138;0,020;8,138;0,165
8,138;0,053;8,138;-0,087;8,138;0,012;8,138;-0,199
8,139;0,038;8,139;0,143;8,139;-0,023;8,139;0,169
8,139;-0,127;8,139;-0,136;8,139;0,041;8,139;-0,067
8,139;0,154;8,139;0,094;8,139;-0,030;8,139;-0,057
8,139;-0,134;8,139;0,004;8,139;0,020;8,139;0,166
8,139;0,056;8,139;-0,090;8,139;0,012;8,139;-0,201
8,140;0,040;8,140;0,140;8,140;-0,033;8,140;0,168
8,140;-0,119;8,140;-0,140;8,140;0,042;8,140;-0,069
8,140;0,157;8,140;0,087;8,140;-0,036;8,140;-0,056
8,140;-0,134;8,140;0,001;8,140;0,016;8,140;0,168
8,140;0,056;8,140;-0,094;8,140;0,010;8,140;-0,203
8,141;0,040;8,141;0,145;8,141;-0,029;8,141;0,164
8,141;-0,121;8,141;-0,138;8,141;0,041;8,141;-0,066
8,141;0,159;8,141;0,087;8,141;-0,035;8,141;-0,058
8,141;-0,132;8,141;0,001;8,141;0,019;8,141;0,163
8,141;0,055;8,141;-0,087;8,141;0,011;8,141;-0,202
8,142;0,040;8,142;0,144;8,142;-0,029;8,142;0,166
8,142;-0,122;8,142;-0,138;8,142;0,039;8,142;-0,064
8,142;0,159;8,142;0,090;8,142;-0,029;8,142;-0,058
8,142;-0,133;8,142;0,005;8,142;0,015;8,142;0,161
8,142;0,052;8,142;-0,087;8,142;0,008;8,142;-0,199
8,143;0,042;8,143;0,147;8,143;-0,028;8,143;0,166
8,143;-0,120;8,143;-0,134;8,143;0,043;8,143;-0,066
8,143;0,159;8,143;0,086;8,143;-0,034;8,143;-0,058
8,143;-0,132;8,143;0,005;8,143;0,016;8,143;0,165
8,143;0,058;8,143;-0,084;8,143;0,011;8,143;-0,201
8,144;0,041;8,144;0,145;8,144;-0,027;8,144;0,165
8,144;-0,122;8,144;-0,137;8,144;0,042;8,144;-0,063
8,144;0,159;8,144;0,094;8,144;-0,028;8,144;-0,058
8,144;-0,127;8,144;0,009;8,144;0,020;8,144;0,165
8,144;0,063;8,144;-0,081;8,144;0,011;8,144;-0,200
8,145;0,042;8,145;0,148;8,145;-0,027;8,145;0,169
8,145;-0,120;8,145;-0,131;8,145;0,039;8,145;-0,059
8,145;0,158;8,145;0,093;8,145;-0,035;8,145;-0,055
8,145;-0,131;8,145;0,009;8,145;0,018;8,145;0,163
8,145;0,056;8,145;-0,081;8,145;0,009;8,145;-0,201
8,146;0,044;8,146;0,149;8,146;-0,029;8,146;0,167
8,146;-0,121;8,146;-0,136;8,146;0,042;8,146;-0,060
8,146;0,155;8,146;0,089;8,146;-0,034;8,146;-0,052
8,146;-0,133;8,146;0,009;8,146;0,016;8,146;0,165
8,146;0,055;8,146;-0,089;8,146;0,011;8,146;-0,203
8,147;0,045;8,147;0,146;8,147;-0,026;8,147;0,170
8,147;-0,119;8,147;-0,136;8,147;0,041;8,147;-0,066
8,147;0,155;8,147;0,092;8,147;-0,030;8,147;-0,055
8,147;-0,134;8,147;0,010;8,147;0,016;8,147;0,165
8,147;0,055;8,147;-0,084;8,147;0,014;8,147;-0,202
8,148;0,041;8,148;0,145;8,148;-0,025;8,148;0,165
8,148;-0,126;8,148;-0,135;8,148;0,045;8,148;-0,065
8,148;0,154;8,148;0,085;8,148;-0,033;8,148;-0,058
8,148;-0,133;8,148;0,006;8,148;0,018;8,148;0,161
8,148;0,051;8,148;-0,087;8,148;0,012;8,148;-0,203
8,149;0,035;8,149;0,144;8,149;-0,025;8,149;0,167
8,149;-0,127;8,149;-0,137;8,149;0,041;8,149;-0,067
8,149;0,156;8,149;0,088;8,149;-0,036;8,149;-0,063
8,149;-0,134;8,149;0,005;8,149;0,021;8,149;0,162
8,149;0,056;8,149;-0,088;8,149;0,013;8,149;-0,201
8,150;0,039;8,150;0,141;8,150;-0,027;8,150;0,163
8,150;-0,127;8,150;-0,137;8,150;0,038;8,150;-0,065
8,150;0,160;8,150;0,087;8,150;-0,036;8,150;-0,061
8,150;-0,133;8,150;0,003;8,150;0,019;8,150;0,163
8,150;0,053;8,150;-0,086;8,150;0,007;8,150;-0,199
8,151;0,043;8,151;0,143;8,151;-0,028;8,151;0,165
8,151;-0,123;8,151;-0,136;8,151;0,042;8,151;-0,062
8,151;0,156;8,151;0,085;8,151;-0,035;8,151;-0,060
8,151;-0,129;8,151;0,008;8,151;0,013;8,151;0,161
8,151;0,059;8,151;-0,083;8,151;0,009;8,151;-0,202
8,152;0,043;8,152;0,147;8,152;-0,029;8,152;0,166
